purchase_id,user_id,purchase_date,revenue,channel_last_touch
1792,3759.0,invalid,179.28,
1793,,2024-01-15,236.77,Direct
1794,866.0,2024-01-20,,Organic Search
1795,1928.0,2024-01-31,242.87,Facebook Ads
1796,7109.0,2024-04-06,-160.22,Google Display
1797,4176.0,2024-04-22,50.69,Google Search
1798,6493.0,2024-02-24,204.64,Facebook Ads
1799,7225.0,2024-02-10,189.94,REFERRAL
1800,2867.0,2024-03-12,225.25,Direct
1801,4234.0,2024-04-03,59.27,Google Search
1802,4783.0,2024-02-05,66.54,DIRECT
1803,1997.0,2024-02-22,,insta_Ads
1804,5540.0,2024-02-11,227.49,tik_tok_ads
1805,4631.0,2024-04-28,"273,39",Direct
1806,5828.0,2024-02-01,230.03,Facebook Ads
1807,8267.0,invalid,"183,18",
1808,3467.0,2024-02-11,,Google Display
1809,7951.0,2024-02-15,"267,85",google-Search
1810,6829.0,2024-01-25,177.85,Instagram Ads
1811,5048.0,2024-03-20,-193.39,Email
1812,7398.0,2024-04-02,,Instagram Ads
1813,,2024-04-16,147.44,Googel Display
1814,3230.0,2024-02-01,"217,76",email
1815,831.0,,88.57,Organic Search
1816,1819.0,2024-02-14,68.65,eMail
1817,2156.0,,101.01,Organic Search
1818,2889.0,2024-03-16,80.04,TikTok Ads
1819,2684.0,2024-03-17,72.32,Google Search
1820,7763.0,2024-03-29,"133,21",Email
1821,4846.0,2024-01-03,273.27,Google Search
1822,555.0,2024-02-14,"157,05",referal
1823,,2024-02-16,64.5,Google Search
1824,3928.0,2024-02-19,32.32,Google Display
1825,6323.0,2024-04-25,211.89,Email
1826,1460.0,11/02/2024,121.01,Organic Search
1827,5126.0,2024-01-04,248.33,Googel Display
1828,7947.0,2024-04-11,201.26,Google Search
1829,258.0,2024-03-01,,Google Display
1830,206.0,,88.86,Direct
1831,6929.0,2024-02-06,210.78,REFERRAL
1832,6541.0,2024-02-15,86.58,Facebook Ads
1833,4464.0,2024-02-04,282.33,instagram ads
1834,40.0,2024-01-16,,Google Search
1835,5854.0,2024-03-20,104.11,Google Display
1836,,2024-04-17,88.16,Instagram Ads
1837,1621.0,2024-02-15,65.37,Direct
1838,2711.0,2024-01-02,211.45,referral
1839,4257.0,2024-03-24,73.43,Google Search
1840,220.0,2024-03-01,182.64,Email
1841,1008.0,2024-03-29,86.74,Referral
1842,7282.0,05/04/2024,201.97,Google Display
1843,8139.0,2024-04-11,,Organic  Search
1844,1905.0,2024-02-22,,Google Display
1845,4851.0,2024-02-09,230.65,Referral
1846,4215.0,2024-03-11,"64,44",DIRECT
1847,4921.0,2024-04-28,35.63,eMail
1848,4486.0,2024-02-09,"212,7",tiktok ads
1849,8212.0,2024-03-20,116.82,Direct
1850,2113.0,2024-02-01,"135,38",Referral
1851,5845.0,2024-04-17,19.03,Email
1852,3487.0,2024-03-28,85.28,Referral
1853,4131.0,2024-03-27,19.77,Facebook Ads
1854,1554.0,2024-03-15,264.96,Email
1855,364.0,2024-02-07,80.59,Google Search
1856,2496.0,2024-02-07,171.63,Facebook Ads
1857,1008.0,2024-02-29,21.3,facebook ads
1858,5405.0,2024-03-18,203.39,Google Search
1859,7355.0,2024-02-09,103.68,Referral
1860,333.0,2024-03-31,,TikTok Ads
1861,5604.0,,267.55,Google Search
1862,4303.0,2024-04-22,"104,33",email
1863,4663.0,2024-03-23,271.28,Instagram Ads
1864,4331.0,12/02/2024,298.89,Direct
1865,6067.0,2024-02-02,249.37,Facebook Ads
1866,3798.0,2024-01-26,255.01,google search
1867,5468.0,2024-03-16,"82,21",Referral
1868,8045.0,2024-02-15,177.24,TicTok Ads
1869,8074.0,2024-01-16,29.5,email
1870,8200.0,2024-01-23,37.53,google display
1871,6659.0,2024-03-30,299.68,Google Display
1872,3832.0,2024-03-20,104.73,tiktok ads
1873,1726.0,2024-02-17,226.97,Facebook Ads
1874,2245.0,2024-04-22,-243.93,Organic Search
1875,8504.0,2024-01-02,258.83,Instagram Ads
1876,1688.0,2024-03-17,299.31,
1877,8040.0,23/03/2024,80.03,email
1878,3707.0,2024-03-13,21.7,Referral
1879,,2024-04-11,129.25,Email
1880,8475.0,2024-01-03,"47,72",eMail
1881,7928.0,2024-01-12,"16,5",Instagram Ads
1882,4224.0,2024-02-09,114.52,
1883,2496.0,2024-03-19,,Instagram Ads
1884,3733.0,2024-01-13,,Facebook Ads
1885,3931.0,2024-01-21,-100.71,Instagram Ads
1886,387.0,2024-04-07,199.76,Facebook Ads
1887,4626.0,2024-04-18,77.29,Facebook Ads
1888,786.0,invalid,14.17,Referral
1889,7188.0,2024-04-17,231.66,Google Search
1890,3654.0,2024-03-15,190.89,Organic Search
1891,5435.0,2024-01-31,231.07,GOOGLE SEARCH
1892,81.0,2024-02-20,21.29,Direct
1893,4036.0,2024-04-26,252.76,Organic Search
1894,8084.0,2024-04-11,189.66,Instagram Ads
1895,,2024-01-20,173.38,facebook ads
1896,6963.0,2024-02-19,191.14,Facebook Ads
1897,3059.0,2024-02-20,260.69,Email
1898,8431.0,2024-02-07,180.21,google-Search
1899,3399.0,2024-02-15,178.48,Referral
1900,4796.0,2024-02-20,297.3,referal
1901,804.0,2024-04-14,229.45,Facebook Ads
1902,,19/04/2024,,Organic Search
1903,4285.0,2024-03-09,"215,15",Google Search
1904,4326.0,2024-03-19,122.88,Email
1905,7806.0,2024-04-11,76.37,TikTok Ads
1906,3223.0,2024-02-07,183.09,
1907,6221.0,2024-01-16,-279.17,Google Search
1908,2963.0,2024-02-20,279.45,Email
1909,7536.0,2024-03-29,"109,15",Organic Search
1910,8299.0,2024-03-23,-163.03,tiktok ads
1911,4982.0,2024-01-17,71.37,Organic Search
1912,6974.0,2024-01-26,298.73,Gogle Search
1913,1002.0,2024-04-28,294.52,Facebook Ads
1914,5036.0,2024-04-17,198.36,Email
1915,1426.0,invalid,243.28,Google Search
1916,4069.0,2024-04-27,-217.38,TikTok Ads
1917,1660.0,2024-03-21,182.02,EMAIL
1918,2228.0,2024-01-29,25.47,Instagram Ads
1919,4671.0,2024-04-17,141.88,Referral
1920,319.0,2024-01-31,,direct
1921,1510.0,2024-03-05,206.48,facebook ads
1922,5138.0,2024-02-04,118.21,
1923,1845.0,2024-04-06,283.09,Direct
1924,554.0,2024-02-11,-58.53,Email
1925,7997.0,2024-02-18,155.1,Instagram Ads
1926,3829.0,2024-04-25,210.36,TikTok Ads
1927,7395.0,2024-03-17,212.17,Facebook Ads
1928,5154.0,2024-04-19,198.11,Direct
1929,2140.0,2024-03-11,89.83,Email
1930,5500.0,2024-01-31,55.3,Direct
1931,6752.0,2024-01-02,194.42,Email
1932,2668.0,2024-02-29,183.8,Referral
1933,5236.0,2024-04-29,62.01,Google Display
1934,12.0,invalid,214.49,Google Search
1935,7282.0,2024-04-17,142.0,Direct
1936,3192.0,,,Instagram Ads
1937,1003.0,2024-04-23,252.84,Referral
1938,2522.0,2024-04-26,59.22,Direct
1939,5396.0,14/03/2024,15.55,Instgram Ads
1940,2714.0,2024-02-20,235.94,Google Search
1941,,26/04/2024,"186,81",Email
1942,4237.0,2024-02-08,212.9,Organic  Search
1943,5712.0,2024-03-22,253.06,tiktok ads
1944,6097.0,2024-01-14,"242,82",Instagram Ads
1945,6722.0,2024-01-21,"288,67",Direct
1946,6943.0,2024-04-26,165.42,Google Display
1947,6738.0,2024-02-21,-151.66,REFERRAL
1948,427.0,2024-02-08,,Referral
1949,4822.0,invalid,54.57,Facebook Ads
1950,5209.0,2024-04-08,,Email
1951,6786.0,2024-04-23,90.33,Email
1952,3630.0,2024-04-02,277.18,Instagram Ads
1953,607.0,2024-04-28,179.13,insta_Ads
1954,1591.0,2024-04-23,181.92,Referral
1955,200.0,2024-01-29,112.93,Organic Search
1956,6253.0,2024-01-12,25.08,Googel Display
1957,4964.0,2024-02-09,19.21,Facebook Ads
1958,2418.0,2024-02-14,132.77,Google Search
1959,6476.0,2024-01-16,-34.52,TikTok Ads
1960,2822.0,2024-04-10,185.99,Google Display
1961,8472.0,2024-02-27,"265,48",Email
1962,5931.0,2024-03-20,266.05,Google Display
1963,7063.0,2024-04-25,201.12,Google Search
1964,566.0,2024-02-28,71.26,Referral
1965,8257.0,2024-04-19,260.27,Instagram Ads
1966,3876.0,2024-02-27,,Google Display
1967,8256.0,,67.03,Email
1968,3797.0,2024-04-15,223.85,Google  Search
1969,750.0,2024-02-22,"93,09",
1970,7610.0,2024-01-22,,REFERRAL
1971,4064.0,invalid,-299.2,Organic Search
1972,2723.0,2024-01-13,,tik_tok_ads
1973,2688.0,2024-03-15,270.24,GOOGLE DISPLAY
1974,3965.0,2024-01-07,190.56,Direct
1975,4552.0,2024-01-23,292.28,Google Search
1976,6220.0,2024-02-01,144.85,GOOGLE SEARCH
1977,6819.0,10/01/2024,,Facebook Ads
1978,8357.0,,28.09,Organic Search
1979,1017.0,2024-04-05,"107,23",Google Search
1980,6131.0,2024-03-05,29.43,Organic  Search
1981,6967.0,2024-01-31,,Organic Search
1982,5671.0,2024-04-08,246.92,Referral
1983,,31/03/2024,,Google Display
1984,1318.0,2024-02-02,282.01,Instagram Ads
1985,2186.0,2024-03-28,34.68,TikTok Ads
1986,906.0,2024-02-21,"121,82",
1987,4345.0,2024-03-14,30.6,Direct
1988,3295.0,2024-01-05,71.13,Facebook Ads
1989,7640.0,2024-02-20,76.52,instagram ads
1990,5650.0,2024-01-03,146.04,Google Search
1991,419.0,2024-04-02,-87.88,instagram ads
1992,6885.0,2024-01-28,39.28,Organic Search
1993,4239.0,2024-04-04,58.57,Googel Search
1994,4173.0,2024-02-03,52.71,Facebok Ads
1995,6123.0,2024-01-25,292.19,Instagram Ads
1996,3644.0,2024-01-28,"230,19",referal
1997,990.0,2024-01-22,290.65,Instagram Ads
1998,,02/03/2024,137.52,Google Display
1999,8113.0,2024-04-08,90.73,Email
2000,4797.0,2024-03-28,241.51,TikTok Ads
2001,8236.0,2024-03-07,104.61,ORGANIC_SEARCH
2002,2568.0,2024-04-19,96.82,TikTok Ads
2003,2723.0,2024-02-13,77.43,Instgram Ads
2004,1247.0,24/04/2024,"47,61",Direct
2005,6655.0,2024-03-26,"84,37",Instagram Ads
2006,2375.0,2024-01-30,113.04,Google Display
2007,4003.0,2024-04-04,205.46,Google Search
2008,6326.0,2024-01-27,28.14,TikTok Ads
2009,695.0,2024-01-28,71.05,Referral
2010,7915.0,2024-03-01,244.62,Direct 
2011,3737.0,2024-02-02,52.61,Google Search
2012,2987.0,2024-04-03,"109,37",Direct
2013,565.0,2024-04-05,260.75,Facebook Ads
2014,2024.0,2024-02-06,54.93,referal
2015,6729.0,2024-03-04,33.99,Instagram Ads
2016,7905.0,2024-03-10,150.52,ORGANIC_SEARCH
2017,954.0,2024-04-17,97.7,Direct
2018,1681.0,2024-04-11,173.39,TikTok Ads
2019,,2024-03-15,243.1,Referral
2020,,2024-03-05,49.77,Facebook Ads
2021,938.0,2024-02-26,178.4,Facebook Ads
2022,4024.0,2024-03-08,156.6,Direct
2023,4755.0,2024-01-14,51.78,Direct
2024,1612.0,invalid,"190,96",Instagram Ads
2025,1184.0,2024-04-12,89.36,Google Search
2026,8087.0,2024-04-26,151.47,Organic Search
2027,5170.0,2024-03-29,33.86,Direct
2028,2744.0,2024-01-25,143.28,TikTok Ads
2029,6519.0,2024-01-22,98.87,EMAIL
2030,6030.0,2024-03-22,248.49,Direct
2031,6641.0,2024-01-27,26.52,Organic Search
2032,,2024-01-24,131.4,Facebook Ads
2033,,2024-03-28,-142.95,Instagram Ads
2034,6214.0,2024-04-18,220.25,Referral
2035,2041.0,2024-03-31,176.54,Organic Search
2036,942.0,invalid,203.49,Instagram Ads
2037,5511.0,2024-01-26,-235.34,Google Display
2038,7501.0,2024-03-30,260.04,Instagram Ads
2039,2181.0,2024-02-15,101.02,Organic Search
2040,6746.0,2024-03-20,166.03,Direct
2041,4673.0,2024-04-23,,Email
2042,1818.0,2024-01-01,,Referral
2043,5310.0,2024-04-19,267.96,Direct
2044,4254.0,2024-03-15,,Google Display
2045,5918.0,2024-02-13,66.6,Facebook Ads
2046,242.0,2024-02-26,"151,92",Organic Search
2047,2086.0,23/04/2024,225.08,Google Display
2048,5194.0,2024-04-05,152.85,Organic  Search
2049,2471.0,2024-01-05,150.12,Googel Search
2050,1319.0,2024-03-01,253.09,Google Search
2051,341.0,14/02/2024,"114,81",Instagram Ads
2052,1023.0,invalid,259.34,Direct 
2053,2704.0,2024-01-23,127.97,organic search
2054,5072.0,2024-04-04,105.19,Google Search
2055,2832.0,2024-02-08,141.66,Referral
2056,5880.0,2024-03-01,231.11,Google Display
2057,4520.0,03/01/2024,46.54,TikTok Ads
2058,6231.0,2024-01-09,66.96,Direct
2059,2641.0,2024-04-19,-285.92,Instagram Ads
2060,940.0,2024-02-22,60.89,tiktok ads
2061,3431.0,2024-02-26,,tik_tok_ads
2062,1333.0,2024-03-24,178.0,Google Display
2063,5333.0,2024-01-24,"151,99",Google Display
2064,6406.0,2024-01-27,196.98,TikTok Ads
2065,869.0,2024-04-25,76.65,Instagram Ads
2066,1303.0,2024-04-17,170.27,TikTok Ads
2067,5554.0,2024-03-02,117.93,Google Search
2068,3360.0,2024-04-08,201.88,TikTok Ads
2069,981.0,26/04/2024,50.95,Organic Search
2070,4420.0,2024-04-13,-175.55,TikTok Ads
2071,1370.0,2024-01-12,63.73,TikTok Ads
2072,1125.0,2024-02-23,90.81,Email
2073,2013.0,2024-02-08,73.43,Instgram Ads
2074,3072.0,2024-03-12,63.02,Google  Display
2075,5186.0,2024-02-17,249.46,Organic Search
2076,562.0,invalid,92.86,Referral
2077,5586.0,2024-04-07,,Referral
2078,8398.0,2024-02-15,291.28,Google  Display
2079,5331.0,2024-04-05,175.67,Organic  Search
2080,2275.0,2024-03-14,51.47,Email
2081,5027.0,2024-01-17,118.62,Email
2082,6000.0,2024-01-24,241.34,Google Search
2083,8361.0,2024-04-29,116.54,
2084,597.0,2024-01-13,"35,23",EMAIL
2085,1183.0,2024-04-02,171.47,Google Display
2086,8048.0,2024-03-05,255.09,Email
2087,3753.0,2024-01-23,240.82,Direct
2088,6851.0,2024-04-18,60.79,eMail
2089,329.0,2024-04-26,,Google Search
2090,4099.0,2024-04-24,73.95,Instagram Ads
2091,2479.0,2024-02-11,,Google Display
2092,3169.0,2024-02-28,"263,48",Direct
2093,3407.0,2024-03-17,82.4,Email
2094,3696.0,2024-04-07,86.34,Direct
2095,2613.0,2024-03-05,10.19,Instagram Ads
2096,3106.0,2024-03-30,,TikTok Ads
2097,1588.0,2024-03-05,239.85,Facebook Ads
2098,5598.0,2024-01-12,"191,93",Direct 
2099,2524.0,2024-03-10,227.58,Facebook Ads
2100,899.0,2024-01-12,54.09,Email
2101,2763.0,2024-03-29,"142,91",Googel Search
2102,595.0,2024-03-17,111.85,referal
2103,3385.0,2024-02-02,37.2,Facebok Ads
2104,6557.0,2024-04-11,150.98,Organic Search
2105,3620.0,2024-02-08,"277,01",Direct
2106,8035.0,2024-03-07,21.62,REFERRAL
2107,5357.0,2024-03-23,94.52,tiktok ads
2108,8157.0,2024-03-16,-70.19,Email
2109,7658.0,2024-04-17,79.06,Organic Search
2110,4482.0,2024-01-07,273.45,google display
2111,5274.0,2024-04-28,145.74,Google Display
2112,2092.0,2024-04-16,145.23,TikTok Ads
2113,4606.0,2024-01-19,230.57,Instagram Ads
2114,6623.0,2024-01-06,54.8,organic search
2115,710.0,2024-01-28,151.31,Organic Search
2116,2911.0,2024-03-05,134.7,TikTok Ads
2117,5762.0,invalid,183.1,Email
2118,3191.0,2024-03-17,299.87,Organic Search
2119,3095.0,2024-02-18,-233.14,TikTok Ads
2120,1402.0,2024-03-30,125.38,Referral
2121,1686.0,2024-01-09,249.99,TikTok Ads
2122,6498.0,2024-03-11,59.51,tik_tok_ads
2123,7120.0,2024-02-07,18.83,Direct
2124,,2024-01-17,69.29,referral
2125,5902.0,2024-02-15,108.72,Referral
2126,1446.0,2024-01-02,158.07,Referral
2127,3705.0,2024-02-14,188.39,Instagram Ads
2128,3450.0,invalid,274.08,Referral
2129,5710.0,2024-04-28,157.86,
2130,7927.0,2024-01-18,155.37,Organic Search
2131,,2024-01-21,24.57,Google Search
2132,5954.0,2024-01-28,,Google Display
2133,1979.0,2024-01-31,169.84,Direct
2134,2552.0,2024-04-17,137.07,Referral
2135,5174.0,2024-01-03,253.36,Organic Search
2136,6882.0,2024-02-25,56.6,Instagram Ads
2137,4281.0,2024-04-16,17.24,Direct
2138,,2024-01-11,140.22,Email
2139,5022.0,2024-02-22,78.87,Google Search
2140,1009.0,2024-03-12,24.39,Instagram Ads
2141,7730.0,2024-04-26,220.13,Organic Search
2142,1950.0,21/01/2024,42.36,Google Display
2143,4688.0,2024-02-29,186.41,Referral
2144,7689.0,2024-03-02,91.5,organic search
2145,,2024-03-03,,TikTok Ads
2146,2919.0,17/01/2024,-120.13,Google  Search
2147,433.0,2024-01-21,242.42,google-Search
2148,3084.0,2024-02-16,123.71,Google Search
2149,1274.0,07/03/2024,227.72,Email
2150,224.0,2024-02-20,46.39,Email
2151,,2024-01-17,234.1,Google Display
2152,8530.0,2024-04-22,78.71,Instagram Ads
2153,3292.0,2024-03-03,,Facebook Ads
2154,6111.0,2024-02-06,174.08,Facebook Ads
2155,6256.0,31/03/2024,-279.45,Google Display
2156,7850.0,2024-04-19,122.32,Organic Search
2157,6122.0,2024-04-24,29.19,direct
2158,2917.0,2024-02-27,15.56,Organic Search
2159,4636.0,2024-01-02,249.79,tik_tok_ads
2160,1510.0,2024-02-24,162.17,TikTok Ads
2161,8312.0,2024-02-17,,Referral
2162,8470.0,2024-04-11,77.98,Facebook Ads
2163,6342.0,2024-01-03,110.07,Email
2164,5920.0,2024-03-07,18.73,
2165,6665.0,,288.83,Direct 
2166,2007.0,invalid,203.68,Email
2167,5624.0,2024-02-14,280.63,Referral
2168,2421.0,2024-03-06,86.99,Direct
2169,4378.0,2024-02-09,187.32,Organic Search
2170,8322.0,,206.76,Organic Search
2171,6924.0,,102.09,
2172,6754.0,invalid,255.95,Google Display
2173,4826.0,2024-03-27,284.68,TikTok Ads
2174,4287.0,2024-02-22,266.61,Google Display
2175,5944.0,2024-02-19,224.33,Referral
2176,524.0,2024-03-14,90.46,TikTok Ads
2177,2404.0,2024-04-04,91.67,Instagram Ads
2178,2162.0,2024-02-08,289.37,Facebook Ads
2179,2344.0,2024-03-19,12.98,Google  Search
2180,6873.0,2024-04-01,"217,65",Instagram Ads
2181,3747.0,2024-01-16,,Referral
2182,7001.0,2024-02-11,190.58,Direct
2183,5280.0,2024-02-23,,Email
2184,5237.0,2024-04-19,100.45,Email
2185,5139.0,2024-04-04,"108,59",Instagram Ads
2186,1172.0,2024-02-19,32.89,Email
2187,1780.0,2024-01-18,138.41,TikTok Ads
2188,7233.0,2024-01-31,85.7,
2189,,2024-03-14,109.58,Direct
2190,5985.0,,252.03,Google Search
2191,5141.0,2024-04-26,281.29,Direct
2192,3364.0,2024-01-15,63.86,Instagram Ads
2193,3901.0,invalid,118.03,EMAIL
2194,234.0,invalid,279.3,Google Display
2195,5094.0,invalid,27.92,Direct
2196,136.0,2024-04-09,"36,78",Instagram Ads
2197,7485.0,2024-01-16,57.21,Facebook Ads
2198,4026.0,2024-03-24,182.61,Direct
2199,2993.0,2024-02-28,53.64,Organic Search
2200,6997.0,2024-03-03,290.74,Email
2201,3181.0,2024-04-24,139.55,Instagram Ads
2202,4307.0,2024-01-04,-155.44,Facebook Ads
2203,4939.0,31/03/2024,81.53,organic search
2204,6565.0,2024-02-15,146.58,Google Display
2205,5524.0,2024-01-18,201.95,Google Search
2206,3043.0,26/01/2024,227.84,Google Display
2207,2198.0,2024-01-08,228.62,Facebook Ads
2208,1792.0,2024-04-21,177.59,Facebook Ads
2209,6369.0,2024-03-30,,Email
2210,4398.0,2024-01-11,"247,05",instagram ads
2211,4613.0,2024-01-18,229.54,Google Display
2212,2895.0,,26.13,Facebook Ads
2213,7249.0,2024-03-17,11.99,TikTok Ads
2214,5488.0,2024-03-26,71.61,Google Search
2215,5482.0,,202.42,google display
2216,2859.0,2024-03-01,129.25,TikTok Ads
2217,,2024-03-21,126.7,google display
2218,1960.0,2024-02-16,266.53,Organic Search
2219,5459.0,2024-02-26,269.71,Referral
2220,4701.0,09/02/2024,273.66,Direct
2221,1256.0,2024-02-10,101.02,Google Search
2222,8369.0,2024-02-24,210.41,Instagram Ads
2223,6915.0,2024-03-06,88.77,Google Search
2224,4452.0,2024-02-02,65.28,Organic Search
2225,5597.0,2024-04-26,63.54,google-Search
2226,5028.0,invalid,109.21,TikTok Ads
2227,8235.0,2024-01-14,134.69,Google Search
2228,921.0,2024-02-08,250.98,TikTok Ads
2229,1294.0,2024-02-13,44.77,Google Search
2230,8483.0,2024-04-03,223.13,DIRECT
2231,3485.0,2024-04-27,164.12,facebook ads
2232,1003.0,12/02/2024,93.5,Direct 
2233,1592.0,,152.92,Referral
2234,4438.0,11/04/2024,96.98,Email
2235,7833.0,2024-04-19,182.86,Referral
2236,2095.0,2024-02-04,135.81,Direct
2237,4939.0,2024-01-02,57.68,
2238,165.0,2024-02-01,43.81,Instagram Ads
2239,3803.0,2024-04-17,168.54,Google Display
2240,5387.0,2024-01-29,,Direct
2241,7951.0,2024-02-22,109.75,Direct 
2242,5638.0,2024-04-04,222.57,TikTok Ads
2243,4879.0,11/04/2024,"201,01",Google Search
2244,3856.0,03/03/2024,280.15,Direct
2245,5963.0,2024-04-06,248.08,Google Display
2246,836.0,2024-04-29,174.32,Facebook Ads
2247,4321.0,2024-03-24,200.54,referal
2248,7801.0,06/03/2024,270.53,Facebook Ads
2249,1365.0,2024-01-15,125.86,Facebook Ads
2250,5384.0,2024-03-22,,Googel Display
2251,6426.0,2024-04-28,-13.14,Organic Search
2252,2308.0,2024-02-27,249.7,Facebok Ads
2253,5932.0,2024-02-15,,Organic Search
2254,7304.0,2024-03-19,40.29,Email
2255,6931.0,2024-03-15,177.29,Referral
2256,8438.0,2024-02-13,144.55,Organic Search
2257,5316.0,2024-01-04,44.43,Direct
2258,7667.0,2024-04-23,294.36,DIRECT
2259,5568.0,2024-02-04,72.26,Facebook Ads
2260,4431.0,2024-04-22,29.5,Email
2261,6244.0,2024-03-28,182.51,Facebook Ads
2262,3341.0,2024-04-26,224.27,Google Display
2263,3823.0,2024-03-11,,Referral
2264,7433.0,2024-02-22,201.03,Referral
2265,8162.0,invalid,164.36,Facebook Ads
2266,7268.0,2024-01-05,,TikTok Ads
2267,6401.0,2024-03-28,60.03,GOOGLE SEARCH
2268,4023.0,2024-04-18,174.71,
2269,1191.0,2024-03-17,95.94,TikTok Ads
2270,3863.0,2024-03-26,282.11,Email
2271,1173.0,2024-01-30,247.43,Google  Display
2272,1235.0,2024-04-27,"295,23",Instagram Ads
2273,1162.0,2024-01-29,85.3,Instagram Ads
2274,2962.0,2024-01-07,291.22,Google Display
2275,6080.0,2024-01-10,135.06,Facebook Ads
2276,2282.0,2024-04-04,110.78,Google Search
2277,2983.0,2024-04-27,24.6,DIRECT
2278,118.0,2024-03-29,25.3,Direct
2279,,2024-04-07,210.68,Google Display
2280,183.0,10/04/2024,142.8,referral
2281,,2024-01-28,75.69,Google Display
2282,385.0,2024-04-22,188.05,referral
2283,2072.0,2024-04-04,,Email
2284,1512.0,,177.51,Organic Search
2285,5909.0,2024-02-11,114.17,Google  Display
2286,,2024-04-18,248.83,Google Search
2287,3137.0,2024-03-06,248.0,instagram ads
2288,1642.0,2024-01-20,148.43,Email
2289,861.0,,111.74,Referral
2290,6210.0,06/04/2024,115.14,Direct
2291,311.0,2024-02-16,243.66,Facebook Ads
2292,2356.0,2024-03-20,105.17,Google Display
2293,6981.0,2024-03-03,70.63,Google Search
2294,688.0,2024-01-03,34.56,TikTok Ads
2295,8484.0,2024-03-29,145.34,Facebook Ads
2296,5045.0,2024-04-01,149.82,GOOGLE DISPLAY
2297,8513.0,,-253.86,REFERRAL
2298,3939.0,2024-02-03,74.16,TicTok Ads
2299,1420.0,,120.49,Email
2300,2876.0,24/01/2024,244.44,Email
2301,41.0,2024-01-02,248.85,Instgram Ads
2302,4430.0,2024-02-17,121.54,google display
2303,2518.0,invalid,,EMAIL
2304,3456.0,2024-02-10,,Referral
2305,5013.0,2024-03-25,280.44,Email
2306,4125.0,2024-04-06,"44,41",Google Display
2307,6403.0,2024-03-09,280.79,Google Display
2308,6119.0,2024-03-16,"208,32",ORGANIC_SEARCH
2309,6109.0,2024-02-17,164.16,Instagram Ads
2310,8091.0,2024-01-18,-19.47,facebook ads
2311,7836.0,2024-04-06,,Direct
2312,5216.0,2024-04-10,128.25,Google Search
2313,6880.0,2024-03-12,56.75,Organic Search
2314,5336.0,2024-01-28,200.36,Google Search
2315,2670.0,2024-02-02,291.63,Facebook Ads
2316,3962.0,10/01/2024,"173,03",TikTok Ads
2317,5747.0,2024-04-02,217.28,Instagram Ads
2318,8360.0,2024-01-25,29.85,Email
2319,4493.0,2024-01-27,131.12,Email
2320,2171.0,2024-04-20,43.74,TikTok Ads
2321,1173.0,2024-01-08,187.71,Direct
2322,3176.0,2024-04-29,282.16,Google Display
2323,3935.0,2024-02-22,201.92,ORGANIC_SEARCH
2324,5847.0,,32.27,Gogle Search
2325,3966.0,2024-02-02,112.85,Google Display
2326,2920.0,2024-04-05,"169,69",Organic Search
2327,4975.0,2024-01-26,126.93,Google Display
2328,4420.0,2024-01-14,251.76,Instgram Ads
2329,8203.0,2024-01-14,"246,25",Referral
2330,2037.0,2024-01-19,187.43,organic search
2331,946.0,2024-01-11,-118.3,TikTok Ads
2332,5591.0,2024-01-14,"84,05",Google Search
2333,2677.0,2024-01-10,40.7,Google Display
2334,61.0,2024-03-07,112.92,Referral
2335,8434.0,2024-02-07,,Email
2336,7933.0,2024-01-17,205.99,email
2337,1706.0,2024-03-11,200.87,insta_Ads
2338,4652.0,2024-03-15,30.33,Google Search
2339,2101.0,2024-01-08,124.63,Direct
2340,1791.0,2024-04-02,62.72,Organic Search
2341,5169.0,,55.48,Instagram Ads
2342,6847.0,2024-03-01,249.92,Email
2343,6706.0,,22.16,Facebook Ads
2344,4140.0,2024-01-12,131.56,Google Search
2345,7448.0,2024-01-09,58.78,Referral
2346,2748.0,2024-03-01,265.01,Instagram Ads
2347,,2024-01-07,171.54,Organic Search
2348,,2024-04-05,,Direct
2349,3152.0,2024-03-01,,Organic Search
2350,6104.0,2024-04-22,222.13,TikTok Ads
2351,8438.0,2024-02-03,287.85,tiktok ads
2352,5563.0,2024-03-04,73.93,Email
2353,1065.0,2024-03-07,266.99,Google Display
2354,2420.0,2024-01-17,280.95,Email
2355,4471.0,2024-02-21,275.76,Instagram Ads
2356,5796.0,2024-02-21,194.27,Googel Display
2357,4864.0,2024-01-06,192.65,TikTok Ads
2358,4972.0,03/02/2024,126.93,Referral
2359,6963.0,invalid,-228.2,
2360,1385.0,2024-02-04,164.08,Google Display
2361,5743.0,2024-01-19,206.46,TikTok Ads
2362,1000.0,2024-02-05,134.25,TikTok Ads
2363,67.0,2024-04-07,222.13,Instagram Ads
2364,8178.0,2024-04-26,249.1,TikTok Ads
2365,5117.0,2024-04-24,52.47,Google Search
2366,1836.0,2024-01-28,251.55,direct
2367,6732.0,2024-02-09,166.69,insta_Ads
2368,2019.0,2024-01-10,254.95,TikTok Ads
2369,1414.0,2024-01-25,135.08,Google Search
2370,6885.0,2024-02-03,119.92,Referral
2371,2967.0,2024-02-07,-275.37,Googel Display
2372,3601.0,2024-01-20,,Direct
2373,3478.0,2024-03-14,254.82,email
2374,1116.0,2024-02-08,150.37,Email
2375,211.0,2024-02-18,159.09,
2376,5647.0,2024-03-14,,Direct
2377,4747.0,2024-04-10,-176.18,Facebook Ads
