session_id,user_id,session_start,device,source_channel,pages_viewed
23768,1108.0,2024-02-03 20:18:22,Desktop,Facebook Ads,3.0
23769,5215.0,2024-04-01 08:42:56,tablet,Google Search,1.0
23770,6504.0,2024-03-20 09:39:58,desktop,insta_Ads,1.0
23771,2326.0,2024-01-17 18:52:20,tablet,Instagram Ads,13.0
23772,5169.0,2024-04-11 22:10:24,tablet,Email,8.0
23773,2850.0,11/01/2024 04:23,Desktop,Email,2.0
23774,743.0,2024-01-10 06:41:05,tablet,Referral,8.0
23775,3324.0,2024-02-12 18:25:04,tablet,Instagram Ads,9.0
23776,,2024-03-29 16:06:02,desktop,Organic Search,10.0
23777,2908.0,2024-01-29 15:32:39,mobile,Organic Search,6.0
23778,5719.0,2024-02-12 01:26:44,desktop,tik_tok_ads,6.0
23779,7545.0,2024-04-25 09:24:40,TABLET,Facebook Ads,1.0
23780,3999.0,2024-01-08 10:26:13,tablet,Instagram Ads,11.0
23781,320.0,2024-01-05 22:42:03,tablet,Direct,8.0
23782,6932.0,2024-01-03 13:29:20,desktop,Direct,-1.0
23783,2498.0,2024-01-06 07:06:38,tablet,Google Search,4.0
23784,5712.0,2024-04-19 20:31:50,desktop,Facebook Ads,7.0
23785,940.0,2024-03-02 15:08:22,desktop,TikTok Ads,9.0
23786,2450.0,2024-01-09 13:24:46,mobile,Direct,-1.0
23787,6857.0,2024-01-12 08:11:26,tablet,Direct,9.0
23788,7035.0,2024-04-11 14:18:11,mobile,Google Search,13.0
23789,4783.0,2024-01-23 14:22:47,tablet,Instagram Ads,11.0
23790,1519.0,2024-02-06 12:26:57,desktop,Direct ,10.0
23791,6936.0,2024-04-09 15:40:54,tablet,Direct,13.0
23792,2448.0,2024-04-21 07:48:57,desktop,Organic Search,11.0
23793,7379.0,2024-04-13 23:18:17,desk_top,Email,6.0
23794,5750.0,2024-04-16 17:04:02,TABLET,TikTok Ads,5.0
23795,572.0,2024-02-02 18:10:36,tablet,Direct,9.0
23796,3665.0,2024-02-20 23:04:38,desktop,Organic Search,9.0
23797,3915.0,2024-04-27 17:21:18,tablet,Organic Search,10.0
23798,6345.0,2024-03-07 09:59:14,mobile,,5.0
23799,7264.0,2024-04-09 16:25:29,mobile,Facebook Ads,6.0
23800,5305.0,2024-02-16 23:57:12,tab_let,fb_ads,5.0
23801,919.0,11/03/2024 09:03,mobile,GOOGLE DISPLAY,-1.0
23802,3113.0,2024-02-04 03:12:09,tablet,Referral,11.0
23803,2790.0,2024-02-11 02:07:17,tablet,Organic Search,11.0
23804,1272.0,2024-04-03 05:24:02,desktop,Facebook Ads,10.0
23805,2703.0,2024-04-18 09:35:34,mobile_web,Referral,10.0
23806,5891.0,2024-04-08 19:30:07,desktop,Email,3.0
23807,3089.0,2024-01-20 12:22:33,tablet,Googel Search,12.0
23808,725.0,2024-03-30 18:07:23,mobile,Googel Search,8.0
23809,4461.0,2024-04-09 22:23:30,tablet,Google Display,4.0
23810,1474.0,2024-04-02 15:10:19,tablet,Referral,15.0
23811,6013.0,2024-02-09 03:07:26,tablet,Referral,13.0
23812,6347.0,2024-04-23 16:48:28,Desktop,Google Display,1.0
23813,5476.0,2024-03-23 02:16:41,tablet,Instagram Ads,12.0
23814,6342.0,2024-04-19 07:04:39,mobile,Google Search,11.0
23815,3688.0,30/03/2024 04:04,desktop,Email,5.0
23816,6796.0,2024-02-24 19:24:12,mobile,Organic Search,12.0
23817,8173.0,2024-03-21 14:42:00,iPhone,Facebook Ads,15.0
23818,5244.0,not_a_date,MOBILE,Google Search,8.0
23819,3017.0,2024-03-18 00:20:18,tablet,TikTok Ads,8.0
23820,672.0,2024-01-25 09:46:14,DESKTOP,Organic Search,1.0
23821,4842.0,2024-02-01 21:29:16,tablet,insta_Ads,9.0
23822,1735.0,2024-03-11 00:31:18,mobile,Google Display,-1.0
23823,5253.0,2024-04-17 20:38:31,tablet,TikTok Ads,13.0
23824,3684.0,2024-01-31 03:18:43,mobile,Direct,9.0
23825,4929.0,2024-02-20 13:31:31,desktop,Organic Search,12.0
23826,4659.0,2024-01-17 18:12:02,desktop,Google Search,3.0
23827,7862.0,2024-01-16 17:30:20,Desktop,Facebook Ads,12.0
23828,4928.0,2024-04-27 02:45:34,tablet,Organic Search,14.0
23829,7761.0,not_a_date,desk_top,Organic Search,5.0
23830,8193.0,2024-03-07 17:54:54,tablet,Google Search,11.0
23831,2864.0,2024-04-27 07:55:27,desktop,Google Search,7.0
23832,6562.0,2024-04-21 10:49:38,tablet,Google Search,5.0
23833,1055.0,not_a_date,Android,Organic Search,8.0
23834,1944.0,2024-03-29 10:33:30,mobile,Google Display,10.0
23835,2805.0,2024-02-26 21:32:07,desktop,Organic Search,4.0
23836,3380.0,2024-04-26 08:52:21,Tablet,TikTok Ads,14.0
23837,674.0,2024-04-03 21:34:25,mobile,Email,9.0
23838,8466.0,2024-01-09 00:46:47,tablet,Organic Search,12.0
23839,5428.0,2024-03-09 23:08:11,mobile,Referral,8.0
23840,414.0,2024-02-20 10:08:28,desktop,Google Display,10.0
23841,367.0,2024-03-29 11:56:48,tablet,TicTok Ads,2.0
23842,6782.0,2024-02-05 11:57:26,mobile,REFERRAL,10.0
23843,8408.0,2024-02-07 22:02:56,tablet,Instagram Ads,15.0
23844,928.0,2024-03-14 10:14:10,desktop,Organic Search,10.0
23845,2024.0,2024-03-01 17:47:09,desktop,Google Search,8.0
23846,6172.0,2024-03-02 11:06:31,tablet,google-Search,1.0
23847,753.0,2024-04-05 10:22:46,Tablet,Instgram Ads,13.0
23848,1720.0,2024-03-12 12:09:52,mobile,Instagram Ads,11.0
23849,2911.0,2024-04-01 03:40:50,mobile,TikTok Ads,10.0
23850,3782.0,2024-03-30 06:11:01,,REFERRAL,14.0
23851,1226.0,14/04/2024 17:23,desktop,Direct,14.0
23852,1829.0,25/02/2024 05:33,Phone,referral,6.0
23853,7248.0,2024-01-09 07:47:34,tablet,Google Display,12.0
23854,3772.0,2024-01-17 21:50:14,desk_top,referral,5.0
23855,928.0,2024-04-16 17:38:56,desk_top,Email,14.0
23856,1368.0,2024-02-13 15:37:26,mobile,Referral,14.0
23857,5740.0,2024-02-23 13:51:45,mobile,Google Search,13.0
23858,8499.0,21/04/2024 01:59,Desktop,Organic Search,12.0
23859,1951.0,2024-01-02 13:56:34,tablet,Direct,2.0
23860,4005.0,2024-02-04 01:17:00,,,7.0
23861,5571.0,2024-01-31 18:10:57,tablet,Instagram Ads,9.0
23862,614.0,2024-04-09 03:51:20,Desktop,Organic Search,13.0
23863,3217.0,2024-02-09 07:15:00,mobile,Instagram Ads,7.0
23864,537.0,2024-03-30 11:39:20,desktop,EMAIL,2.0
23865,4295.0,2024-01-13 22:10:29,desktop,Facebook Ads,7.0
23866,8180.0,2024-03-10 07:37:44,tablet,Instagram Ads,11.0
23867,8295.0,2024-02-20 08:11:27,desktop,Direct,1.0
23868,7666.0,2024-04-15 17:18:39,desktop,Instagram Ads,7.0
23869,4026.0,2024-03-21 16:47:40,mobile,email,11.0
23870,6349.0,2024-02-04 22:24:12,desktop,Facebook Ads,13.0
23871,3178.0,2024-03-22 06:43:49,Phone,Google Search,5.0
23872,8377.0,2024-02-23 13:41:28,desktop,Google Display,14.0
23873,3178.0,2024-04-10 12:13:32,mobile,TikTok Ads,13.0
23874,8026.0,2024-03-20 18:51:18,desktop,Organic Search,6.0
23875,1853.0,2024-01-06 21:16:35,tablet,Direct,2.0
23876,2351.0,2024-02-17 18:40:36,tablet,Facebook Ads,2.0
23877,5523.0,06/02/2024 10:18,desktop,,14.0
23878,3377.0,2024-01-12 04:07:38,mobile,Facebook Ads,11.0
23879,717.0,2024-02-14 15:22:29,mobile,Organic Search,3.0
23880,38.0,2024-03-24 02:38:59,tablet,Organic Search,11.0
23881,7648.0,2024-04-07 13:34:52,desktop,Google Search,14.0
23882,3665.0,2024-04-06 04:18:58,mobile,Google Display,13.0
23883,4465.0,2024-03-03 22:23:59,mobile,Referral,14.0
23884,4428.0,2024-01-10 08:14:38,tablet,Email,10.0
23885,6017.0,2024-03-08 12:37:12,mobile,Facebook Ads,12.0
23886,2599.0,2024-02-02 19:10:26,mobile,Google Display,13.0
23887,5861.0,2024-01-29 08:14:07,Mobile,Direct ,12.0
23888,2747.0,2024-04-11 04:21:18,tab_let,Direct,13.0
23889,8160.0,2024-01-02 01:14:17,desktop,Google Search,11.0
23890,1167.0,2024-02-05 02:11:45,Desktop,Referral,15.0
23891,2175.0,2024-01-07 23:00:11,desktop,google search,13.0
23892,3875.0,2024-02-14 01:50:01,tablet,Facebook Ads,2.0
23893,6455.0,2024-04-25 13:03:43,mobile_web,Instagram Ads,11.0
23894,711.0,2024-02-17 13:32:16,tablet,Referral,9.0
23895,2322.0,2024-01-28 01:34:25,mobile,Google Display,14.0
23896,5613.0,2024-03-11 23:57:36,desktop,Instagram Ads,7.0
23897,4504.0,2024-04-15 22:55:05,desktop,GOOGLE DISPLAY,
23898,7007.0,2024-01-15 12:22:22,desktop,Email,1.0
23899,3965.0,2024-04-05 21:22:41,mobile,Instagram Ads,7.0
23900,2419.0,2024-03-21 05:18:19,tablet,TikTok Ads,1.0
23901,8513.0,2024-03-21 00:49:04,desktop,ORGANIC_SEARCH,3.0
23902,1154.0,2024-02-25 17:32:15,mobile,ORGANIC_SEARCH,11.0
23903,4977.0,2024-03-03 23:18:19,tablet,Google Search,13.0
23904,4523.0,2024-02-14 22:14:03,desktop,Referral,9.0
23905,4270.0,2024-04-08 15:52:50,Desktop,direct,2.0
23906,8058.0,16/03/2024 04:25,TABLET,Instagram Ads,13.0
23907,7432.0,2024-01-17 08:48:53,mobile,Instagram Ads,13.0
23908,5788.0,2024-01-20 10:08:10,desktop,Referral,7.0
23909,3333.0,2024-04-09 19:54:34,desktop,Google Display,4.0
23910,6785.0,2024-02-26 16:46:52,desktop,Google Search,10.0
23911,8190.0,2024-02-03 00:58:30,Android,ORGANIC_SEARCH,11.0
23912,8367.0,2024-02-21 03:30:30,tablet,Google Search,2.0
23913,4362.0,04/01/2024 09:03,TABLET,Googel Display,3.0
23914,716.0,2024-04-21 04:10:09,mobile,TikTok Ads,13.0
23915,121.0,2024-02-08 02:25:15,mobile,Direct,1.0
23916,4570.0,2024-04-05 06:25:55,desktop,Instagram Ads,3.0
23917,7935.0,2024-01-24 16:11:29,tablet,Google Display,10.0
23918,4460.0,2024-03-23 17:20:14,mobile,Email,13.0
23919,1215.0,28/01/2024 09:33,desk_top,Google Search,6.0
23920,6684.0,2024-01-19 06:03:55,desktop,Email,1.0
23921,2048.0,2024-02-18 15:25:46,tablet,Direct,8.0
23922,3344.0,21/04/2024 15:18,desktop,Email,1.0
23923,6498.0,2024-01-18 17:19:34,tablet,Referral,13.0
23924,5448.0,2024-04-13 18:21:26,mobile,Referral,11.0
23925,159.0,11/03/2024 03:47,Phone,Google Display,3.0
23926,7248.0,2024-04-17 12:00:13,desktop,Google Display,2.0
23927,6331.0,14/04/2024 13:02,desktop,Organic  Search,4.0
23928,6028.0,not_a_date,tablet,Email,10.0
23929,8411.0,2024-01-29 04:58:41,desk_top,Facebok Ads,8.0
23930,6217.0,2024-01-05 04:48:20,mobile,DIRECT,10.0
23931,6825.0,2024-02-04 04:44:22,mobile,Referral,10.0
23932,950.0,,,Facebook Ads,2.0
23933,7896.0,2024-04-12 15:57:13,desktop,Referral,14.0
23934,5578.0,2024-04-08 01:17:45,mobile,tik_tok_ads,14.0
23935,6351.0,2024-03-14 22:18:49,desktop,referral,8.0
23936,4067.0,25/04/2024 19:12,desktop,Google Search,4.0
23937,5933.0,2024-03-08 03:44:46,desk_top,Instagram Ads,3.0
23938,7758.0,2024-04-09 12:49:14,mobile,Email,12.0
23939,7553.0,2024-01-11 12:59:29,tablet,,14.0
23940,2072.0,2024-03-06 05:20:56,desktop,Facebook Ads,9.0
23941,1385.0,2024-02-07 16:59:29,tablet,direct,3.0
23942,5613.0,2024-02-09 12:18:12,tablet,Googel Search,6.0
23943,3929.0,2024-02-09 18:59:43,desktop,Instagram Ads,13.0
23944,8470.0,2024-04-27 12:31:22,,Googel Display,10.0
23945,6214.0,2024-02-13 11:25:28,desktop,Direct,13.0
23946,7364.0,2024-02-12 10:56:59,mobile,Google Display,6.0
23947,5435.0,2024-03-01 19:36:26,mobile,TikTok Ads,13.0
23948,3632.0,2024-01-01 19:51:22,desktop,Google Display,5.0
23949,64.0,2024-04-07 13:19:10,mobile,Email,1.0
23950,8377.0,2024-02-26 08:13:42,mobile,,12.0
23951,3914.0,17/04/2024 17:53,tablet,referal,10.0
23952,1723.0,2024-02-16 02:29:15,tablet,referral,12.0
23953,,2024-01-04 03:28:07,tablet,Facebook Ads,11.0
23954,8405.0,2024-03-12 12:03:34,,fb_ads,8.0
23955,6994.0,2024-02-10 14:23:25,mobile,Organic Search,5.0
23956,4525.0,2024-04-05 14:11:24,mobile,referal,11.0
23957,167.0,2024-03-02 01:36:48,mobile,TikTok Ads,4.0
23958,6652.0,2024-03-22 03:46:21,DESKTOP,EMAIL,10.0
23959,7670.0,not_a_date,desktop,Facebook Ads,9.0
23960,3906.0,2024-03-10 09:43:06,mobile,REFERRAL,14.0
23961,7512.0,2024-01-01 15:18:04,desktop,Instagram Ads,7.0
23962,3778.0,2024-04-17 15:01:07,MOBILE,instagram ads,2.0
23963,7221.0,23/04/2024 10:07,mobile,Facebook Ads,8.0
23964,8180.0,2024-01-04 01:01:31,mobile,TikTok Ads,6.0
23965,4885.0,2024-04-02 11:03:20,desktop,EMAIL,9.0
23966,6829.0,2024-02-07 05:58:59,tablet,ORGANIC_SEARCH,12.0
23967,7763.0,2024-03-08 22:52:13,mobile,Instagram Ads,11.0
23968,4682.0,2024-03-06 23:01:53,mobile,Instagram Ads,9.0
23969,5561.0,2024-01-12 12:05:18,DESKTOP,TicTok Ads,8.0
23970,341.0,2024-04-08 00:15:32,desktop,,10.0
23971,5730.0,2024-03-10 08:20:28,MOBILE,Direct,5.0
23972,1084.0,2024-01-30 05:12:08,tablet,Instgram Ads,15.0
23973,7955.0,,tablet,Referral,5.0
23974,3962.0,2024-02-19 18:13:15,desktop,Email,6.0
23975,1511.0,2024-01-29 02:34:45,iPhone,Facebook Ads,3.0
23976,244.0,2024-03-07 23:00:22,mobile,Instagram Ads,9.0
23977,7373.0,2024-03-30 10:34:35,tablet,Facebook Ads,2.0
23978,4812.0,2024-03-17 18:05:14,desktop,Email,4.0
23979,4228.0,2024-01-27 19:08:03,,Referral,9.0
23980,213.0,2024-04-25 01:25:31,tablet,Facebook Ads,11.0
23981,3994.0,2024-02-28 05:18:25,tablet,tik_tok_ads,8.0
23982,5577.0,2024-04-15 12:33:20,desktop,Instagram Ads,15.0
23983,5915.0,2024-04-29 20:43:10,mobile,email,6.0
23984,7518.0,2024-04-29 10:02:46,desktop,Facebook Ads,10.0
23985,,,desk_top,Email,10.0
23986,4380.0,2024-01-29 09:34:29,tablet,Referral,1.0
23987,6634.0,2024-01-03 14:53:55,desktop,referral,10.0
23988,378.0,2024-03-06 10:53:43,mobile,insta_Ads,14.0
23989,550.0,2024-04-07 02:23:02,desktop,TikTok Ads,6.0
23990,3973.0,2024-03-04 01:22:58,tablet,Direct,15.0
23991,1746.0,2024-02-07 00:40:54,,Organic Search,3.0
23992,7569.0,2024-03-29 06:41:53,desktop,TikTok Ads,9.0
23993,2973.0,,TABLET,Instagram Ads,3.0
23994,4057.0,2024-02-15 17:50:07,Phone,Referral,14.0
23995,6880.0,,tablet,Direct,15.0
23996,2568.0,16/03/2024 07:36,,Email,12.0
23997,4841.0,2024-01-27 18:05:12,mobile,Facebook Ads,
23998,714.0,2024-03-21 14:33:55,mobile_web,Google Display,15.0
23999,154.0,2024-02-02 09:16:55,tablet,Direct,10.0
24000,3511.0,2024-03-24 09:50:07,Mobile,Direct ,5.0
24001,4472.0,15/04/2024 00:23,desktop,Email,9.0
24002,2070.0,2024-03-02 02:13:18,tablet,Email,12.0
24003,2576.0,2024-02-16 07:04:02,desktop,Email,15.0
24004,3247.0,2024-01-30 23:37:55,Phone,Organic Search,2.0
24005,958.0,2024-02-18 06:20:19,tablet,TikTok Ads,8.0
24006,6497.0,2024-01-03 20:46:59,desktop,,13.0
24007,7018.0,2024-01-13 07:27:13,mobile,,1.0
24008,7196.0,2024-03-07 10:52:15,desktop,Email,11.0
24009,8152.0,2024-02-15 11:26:18,tablet,instagram ads,8.0
24010,7883.0,2024-03-02 17:27:05,mobile,Google Search,8.0
24011,5759.0,,desktop,Google Display,7.0
24012,,2024-03-16 11:09:52,desktop,TikTok Ads,7.0
24013,8364.0,2024-04-20 05:19:42,tablet,Direct,8.0
24014,198.0,2024-02-09 01:42:40,MOBILE,Google Search,11.0
24015,5580.0,2024-03-08 03:47:39,TABLET,google search,3.0
24016,6966.0,2024-04-26 09:40:08,mobile,Facebok Ads,3.0
24017,4004.0,2024-03-15 06:03:39,,Facebook Ads,15.0
24018,8288.0,not_a_date,iPhone,TikTok Ads,6.0
24019,2986.0,2024-01-13 23:28:18,desktop,TikTok Ads,8.0
24020,279.0,,mobile,Facebok Ads,8.0
24021,5266.0,11/03/2024 13:25,mobile,TikTok Ads,7.0
24022,5092.0,2024-01-20 09:55:49,Tablet,DIRECT,10.0
24023,7345.0,2024-04-13 17:36:04,TABLET,google-Search,
24024,,2024-02-19 15:31:50,tablet,Referral,15.0
24025,728.0,2024-04-16 17:50:30,TABLET,Google Display,4.0
24026,2298.0,2024-03-30 11:41:01,mobile,Direct,9.0
24027,5917.0,2024-01-26 15:52:50,mobile,Google Search,15.0
24028,3562.0,2024-04-15 16:51:19,desktop,Email,6.0
24029,6561.0,2024-04-20 04:59:53,tablet,TikTok Ads,4.0
24030,8167.0,2024-03-27 10:02:00,mobile,TikTok Ads,11.0
24031,4428.0,2024-01-28 16:58:01,mobile,Google Display,2.0
24032,7732.0,2024-04-25 15:13:44,tablet,Google Display,8.0
24033,3417.0,2024-01-23 08:19:33,desktop,Organic Search,13.0
24034,5589.0,2024-03-11 08:21:58,tablet,Organic Search,15.0
24035,3326.0,2024-01-24 01:35:20,mobile,Direct,13.0
24036,596.0,2024-03-30 06:02:52,mobile,ORGANIC_SEARCH,-1.0
24037,6340.0,2024-02-04 01:34:51,mobile,TikTok Ads,12.0
24038,2099.0,2024-02-16 16:20:14,desktop,Instagram Ads,12.0
24039,566.0,2024-04-05 15:24:27,desktop,fb_ads,7.0
24040,2035.0,2024-02-07 19:37:42,desktop,Email,5.0
24041,1339.0,2024-04-29 21:49:55,tablet,tik_tok_ads,9.0
24042,1610.0,2024-04-26 23:10:30,Desktop,Email,3.0
24043,647.0,2024-04-13 09:31:32,mobile,Organic Search,13.0
24044,1615.0,2024-02-04 10:54:17,desktop,Email,3.0
24045,4199.0,2024-04-08 13:53:43,tablet,Facebok Ads,15.0
24046,860.0,2024-04-07 14:12:57,tablet,Google Search,3.0
24047,2399.0,2024-01-31 07:37:15,tablet,Google Display,10.0
24048,1660.0,2024-01-01 23:32:49,desktop,Google Display,8.0
24049,1962.0,2024-03-31 09:11:59,tablet,insta_Ads,10.0
24050,1803.0,15/02/2024 21:21,Mobile,TikTok Ads,8.0
24051,4356.0,2024-04-10 22:02:13,mobile,Google Display,6.0
24052,3785.0,2024-04-16 12:03:12,tablet,Direct,4.0
24053,1131.0,26/02/2024 02:49,mobile_web,,11.0
24054,3852.0,2024-04-29 16:25:27,mobile,Google Search,7.0
24055,2474.0,2024-03-21 08:00:06,tablet,eMail,12.0
24056,6983.0,2024-01-08 21:35:25,mobile,Google Display,3.0
24057,6369.0,2024-04-25 07:46:32,desktop,Referral,6.0
24058,4694.0,2024-02-15 20:23:52,desktop,Email,8.0
24059,75.0,2024-03-31 11:43:50,desktop,organic search,14.0
24060,2542.0,2024-04-14 06:37:35,mobile,Email,4.0
24061,1884.0,2024-02-21 06:32:41,iPhone,Facebook Ads,4.0
24062,4538.0,2024-03-02 02:59:08,mobile,Email,5.0
24063,,21/04/2024 10:40,mobile,TikTok Ads,5.0
24064,5929.0,2024-04-04 07:56:56,desktop,Facebook Ads,3.0
24065,,2024-02-27 07:09:01,mobile,Referral,3.0
24066,7145.0,2024-01-31 20:12:43,tablet,Instagram Ads,6.0
24067,1881.0,2024-04-27 04:25:35,desktop,tik_tok_ads,1.0
24068,259.0,2024-03-02 14:12:57,desktop,direct,5.0
24069,5487.0,26/03/2024 19:54,tablet,Organic Search,12.0
24070,352.0,2024-02-12 17:32:46,tablet,Organic  Search,13.0
24071,1277.0,2024-04-14 08:02:11,Android,Organic  Search,5.0
24072,3029.0,2024-04-27 16:07:26,tablet,Google Search,4.0
24073,6916.0,2024-01-16 20:44:26,tablet,Email,11.0
24074,2490.0,2024-01-17 22:11:44,tab_let,Organic Search,15.0
24075,4952.0,2024-01-29 13:00:06,desktop,google-Search,12.0
24076,3216.0,2024-03-13 13:43:36,mobile,Organic Search,3.0
24077,4021.0,2024-01-30 15:54:06,desktop,DIRECT,
24078,3682.0,,desktop,Googel Display,7.0
24079,3493.0,2024-03-11 17:19:40,desk_top,Organic Search,6.0
24080,2350.0,2024-02-13 17:10:11,mobile,TikTok Ads,1.0
24081,5378.0,2024-01-28 14:24:11,mobile,Organic Search,14.0
24082,6871.0,not_a_date,tablet,,15.0
24083,4924.0,2024-04-10 08:19:42,mobile,Google Search,12.0
24084,2402.0,2024-02-03 07:56:49,mobile,TikTok Ads,14.0
24085,2436.0,2024-01-31 06:12:01,desktop,Google Display,9.0
24086,1664.0,2024-02-19 04:23:40,tab_let,google display,
24087,5561.0,2024-03-29 17:05:47,tablet,Google Display,7.0
24088,6406.0,2024-02-21 23:57:19,tablet,Instagram Ads,9.0
24089,5385.0,2024-01-18 22:53:23,mobile,referal,1.0
24090,2917.0,2024-01-02 11:07:15,desktop,Email,12.0
24091,6172.0,2024-01-30 21:17:04,tab_let,,5.0
24092,5314.0,2024-01-31 15:29:33,mobile,Email,15.0
24093,5356.0,2024-02-27 06:35:24,desktop,Organic Search,
24094,2700.0,2024-03-29 07:03:25,desktop,Referral,1.0
24095,6563.0,2024-03-28 23:57:32,mobile,google search,1.0
24096,,2024-01-12 13:13:05,desktop,Google Display,13.0
24097,339.0,2024-04-26 12:33:59,mobile,Referral,5.0
24098,4189.0,2024-03-30 05:37:34,desktop,Instagram Ads,14.0
24099,1375.0,2024-03-21 00:36:52,Phone,Organic Search,12.0
24100,979.0,2024-02-19 07:58:50,mobile,TikTok Ads,10.0
24101,242.0,2024-03-14 08:13:20,mobile,insta_Ads,4.0
24102,2208.0,2024-02-27 22:25:56,Desktop,Facebook Ads,6.0
24103,4726.0,2024-03-21 17:50:27,tablet,Google Search,
24104,4056.0,2024-03-27 00:49:55,desktop,Organic  Search,9.0
24105,,2024-03-05 06:40:14,mobile,organic search,5.0
24106,304.0,2024-04-24 07:18:54,mobile,Google Display,10.0
24107,1127.0,2024-02-05 20:18:37,mobile,TikTok Ads,3.0
24108,2159.0,2024-01-12 20:42:15,tablet,Direct,4.0
24109,3131.0,2024-03-17 17:07:04,mobile,EMAIL,14.0
24110,5370.0,2024-02-17 17:13:31,desk_top,insta_Ads,6.0
24111,4756.0,2024-03-13 09:59:41,desktop,Instagram Ads,1.0
24112,7069.0,2024-04-02 06:32:15,tablet,Organic Search,4.0
24113,7549.0,2024-02-27 09:18:42,tab_let,REFERRAL,15.0
24114,2747.0,2024-03-10 18:56:49,tablet,referal,9.0
24115,6614.0,2024-02-15 18:00:15,desktop,Instagram Ads,8.0
24116,1888.0,2024-02-19 16:50:20,desktop,tik_tok_ads,2.0
24117,992.0,2024-01-12 14:52:32,tablet,Organic Search,9.0
24118,1124.0,2024-03-14 10:23:47,tablet,google display,1.0
24119,1541.0,not_a_date,desktop,tiktok ads,1.0
24120,8069.0,2024-01-06 16:12:35,desktop,Referral,1.0
24121,5287.0,18/01/2024 23:02,tablet,Facebook Ads,3.0
24122,1185.0,2024-02-02 23:17:50,mobile,Organic Search,14.0
24123,2111.0,2024-02-02 00:19:03,desktop,eMail,15.0
24124,308.0,2024-01-21 00:01:08,mobile,DIRECT,12.0
24125,4441.0,26/02/2024 04:23,tablet,TikTok Ads,15.0
24126,4682.0,2024-03-18 16:20:57,tablet,Google Search,7.0
24127,4901.0,2024-04-21 21:06:27,tablet,Direct,8.0
24128,1295.0,2024-03-11 07:05:06,tablet,Google Display,9.0
24129,4116.0,2024-03-31 12:25:28,Desktop,Facebook Ads,2.0
24130,7658.0,17/01/2024 22:29,mobile,Direct,8.0
24131,4788.0,2024-01-30 09:15:44,desktop,TikTok Ads,14.0
24132,4114.0,2024-04-23 08:02:14,mobile,Referral,8.0
24133,8187.0,2024-04-05 22:02:07,mobile,Google Search,14.0
24134,1053.0,2024-03-13 19:45:46,MOBILE,Direct,4.0
24135,3143.0,2024-04-02 14:18:14,tablet,Instagram Ads,15.0
24136,,2024-01-17 01:15:40,tablet,Facebook Ads,2.0
24137,6142.0,2024-01-09 04:10:56,tab_let,TikTok Ads,
24138,2328.0,2024-02-26 10:30:46,mobile,Organic Search,11.0
24139,3507.0,2024-04-25 13:26:34,desktop,Instagram Ads,1.0
24140,4255.0,2024-03-27 03:49:01,Android,fb_ads,2.0
24141,600.0,2024-03-21 01:38:16,mobile,Organic Search,13.0
24142,2792.0,2024-02-24 19:52:13,,Email,4.0
24143,2191.0,2024-04-08 11:03:04,DESKTOP,Referral,8.0
24144,6345.0,2024-02-14 18:47:54,mobile,Instagram Ads,6.0
24145,2068.0,2024-03-02 01:24:02,tablet,Email,3.0
24146,3018.0,04/01/2024 13:49,desktop,Google Display,14.0
24147,2362.0,2024-01-27 00:17:07,mobile,Referral,4.0
24148,1130.0,2024-02-04 15:58:04,desktop,,-1.0
24149,3758.0,2024-03-23 16:11:18,mobile,Google Search,6.0
24150,4065.0,2024-02-10 01:18:28,desktop,Direct,3.0
24151,8051.0,2024-04-22 22:51:34,mobile,Organic Search,2.0
24152,4441.0,27/02/2024 03:57,tablet,Google Display,8.0
24153,4946.0,2024-03-08 16:39:45,tablet,referral,11.0
24154,4233.0,2024-04-13 02:58:26,desk_top,TikTok Ads,15.0
24155,4422.0,2024-03-31 06:20:47,mobile,Google Display,2.0
24156,8259.0,2024-02-07 21:44:18,tablet,TikTok Ads,12.0
24157,99.0,2024-03-11 04:38:26,tablet,Facebok Ads,7.0
24158,6190.0,2024-03-31 05:02:43,desktop,Instagram Ads,12.0
24159,4981.0,2024-03-10 09:10:43,mobile,Facebook Ads,-1.0
24160,2266.0,2024-03-15 04:58:17,tablet,Referral,14.0
24161,7421.0,2024-03-20 03:28:27,DESKTOP,insta_Ads,12.0
24162,7009.0,2024-04-06 21:00:25,desktop,,4.0
24163,6885.0,2024-01-06 11:19:47,Desktop,Email,12.0
24164,6178.0,2024-01-05 01:09:15,desktop,TicTok Ads,8.0
24165,8053.0,2024-01-05 13:00:24,tablet,Referral,2.0
24166,5708.0,2024-02-02 22:14:44,mobile,Google Search,2.0
24167,123.0,not_a_date,mobile,Facebook Ads,7.0
24168,1450.0,2024-01-21 16:43:37,mobile_web,Email,5.0
24169,7811.0,,mobile,Googel Search,
24170,5775.0,,tablet,Organic Search,4.0
24171,262.0,2024-01-06 11:03:48,desktop,tik_tok_ads,
24172,3031.0,2024-01-14 09:25:13,desktop,Facebook Ads,13.0
24173,611.0,2024-03-22 14:45:00,mobile,Google Search,2.0
24174,6519.0,2024-02-04 18:35:43,desktop,Referral,9.0
24175,3946.0,2024-01-27 17:44:26,tablet,,10.0
24176,725.0,17/04/2024 17:27,mobile,Google Search,15.0
24177,1811.0,2024-04-11 17:31:06,desk_top,GOOGLE SEARCH,12.0
24178,8374.0,2024-03-02 07:53:38,desktop,Google Display,7.0
